Coupon_Record_ID,Consumption_Record_ID,Member_ID,Coupon_ID
63156,214218,43303,23
63157,214227,88294,29
63158,214229,17680,49
63159,214235,54640,47
63160,214239,71084,62
63161,214240,85048,26
63162,214241,35504,52
63163,214244,18974,7
63164,214248,26123,34
63165,214260,7217,22
63166,214261,52585,29
63167,214264,6863,46
63168,214265,60468,29
63169,214266,46011,48
63170,214270,89928,29
63171,214275,30945,50
63172,214278,83599,25
63173,214280,59027,1
63174,214282,18160,23
63175,214288,33722,23
63176,214289,26962,9
63177,214291,47120,50
63178,214297,76172,29
63179,214298,8789,29
63180,214299,14410,10
63181,214302,3471,10
63182,214303,694,39
63183,214306,73644,1
63184,214307,61361,17
63185,214310,110009,53
63186,214311,95405,50
63187,214312,92052,25
63188,214313,96510,51
63189,214315,64824,29
63190,214317,17704,23
63191,214319,14608,15
63192,214340,16660,41
63193,214341,107399,17
63194,214348,46721,15
63195,214355,59174,34
63196,214356,73151,29
63197,214360,59288,53
63198,214369,10605,46
63199,214370,20506,29
63200,214374,70305,25
63201,214376,87802,18
63202,214378,32678,53
63203,214381,66001,48
63204,214383,112642,10
63205,214392,88770,29
63206,214400,82897,50
63207,214401,91373,49
63208,214407,2496,29
63209,214409,59501,29
63210,214410,81592,53
63211,214414,8619,29
63212,214415,39123,48
63213,214417,49845,29
63214,214419,56975,29
63215,214420,71989,46
63216,214421,8689,29
63217,214425,110565,63
63218,214426,53347,29
63219,214436,46761,10
63220,214437,102913,10
63221,214438,63449,5
63222,214441,5923,48
63223,214449,16415,51
63224,214451,42405,48
63225,214452,31803,8
63226,214453,75866,29
63227,214454,60669,52
63228,214455,95213,25
63229,214458,91566,29
63230,214463,20682,24
63231,214464,66009,41
63232,214466,7584,28
63233,214476,19232,29
63234,214478,29262,29
63235,214479,110652,65
63236,214481,79493,48
63237,214483,81871,15
63238,214484,38704,20
63239,214485,103318,27
63240,214492,11045,29
63241,214493,96010,48
63242,214494,30334,29
63243,214496,45881,22
63244,214500,74652,23
63245,214506,55011,22
63246,214508,54051,23
63247,214509,57109,48
63248,214512,78090,47
63249,214516,56291,65
63250,214525,2049,47
63251,214527,87282,10
63252,214532,95009,70
63253,214533,47726,23
63254,214536,45916,16
63255,214539,64209,15
63256,214547,45097,53
63257,214550,104573,29
63258,214554,19860,19
63259,214556,39754,29
63260,214557,22593,29
63261,214558,65010,29
63262,214560,26876,29
63263,214561,104934,50
63264,214563,76633,2
63265,214565,70895,29
63266,214566,81690,29
63267,214569,95862,48
63268,214575,90161,9
63269,214578,57358,48
63270,214585,23593,29
63271,214587,93045,39
63272,214589,8875,51
63273,214590,2377,48
63274,214592,36221,17
63275,214598,33950,23
63276,214602,44338,29
63277,214604,41763,29
63278,214608,43578,70
63279,214609,42674,53
63280,214617,26812,34
63281,214618,68881,29
63282,214625,78324,29
63283,214626,108893,25
63284,214631,30215,19
63285,214638,87160,65
63286,214640,51245,15
63287,214642,3979,59
63288,214643,61872,15
63289,214648,97163,16
63290,214655,86708,23
63291,214656,52867,16
63292,214657,75081,29
63293,214660,74426,29
63294,214661,49053,17
63295,214665,110378,27
63296,214669,47727,10
63297,214670,39523,29
63298,214680,109954,68
63299,214682,30668,34
63300,214688,78535,18
63301,214692,109969,29
63302,214701,81211,16
63303,214703,74245,29
63304,214704,65102,29
63305,214707,61321,34
63306,214711,105043,47
63307,214713,33834,29
63308,214714,5055,37
63309,214717,73425,27
63310,214720,27687,29
63311,214728,72433,23
63312,214729,75481,22
63313,214730,13021,10
63314,214733,106266,48
63315,214735,55268,29
63316,214737,22236,20
63317,214751,28394,15
63318,214754,52976,16
63319,214755,52281,70
63320,214756,71694,21
63321,214757,59765,9
63322,214759,30420,53
63323,214766,46008,15
63324,214770,110746,16
63325,214771,27411,15
63326,214774,2982,10
63327,214778,45525,37
63328,214779,63011,47
63329,214781,56516,16
63330,214796,98655,34
63331,214800,8421,22
63332,214801,110165,17
63333,214806,43018,50
63334,214807,14732,52
63335,214810,15188,34
63336,214819,22499,29
63337,214823,28030,23
63338,214826,52570,23
63339,214827,65928,9
63340,214833,11997,34
63341,214842,108316,16
63342,214843,97424,10
63343,214845,72282,17
63344,214846,85412,52
63345,214848,65700,28
63346,214849,38016,71
63347,214850,14544,37
63348,214857,60754,41
63349,214859,15167,29
63350,214860,97117,16
63351,214863,105410,51
63352,214864,108837,29
63353,214871,44018,37
63354,214874,106856,25
63355,214879,75001,27
63356,214880,25240,2
63357,214884,17690,15
63358,214887,50382,24
63359,214890,25309,10
63360,214893,1555,29
63361,214896,107966,29
63362,214904,1958,53
63363,214909,110055,25
63364,214913,32849,29
63365,214925,60525,23
63366,214928,38763,10
63367,214930,86909,53
63368,214931,67098,38
63369,214933,25196,53
63370,214943,78832,21
63371,214944,99267,29
63372,214950,79886,29
63373,214953,97791,23
63374,214954,14934,21
63375,214958,31482,50
63376,214961,34245,15
63377,214962,75242,29
63378,214963,92274,70
63379,214965,16689,28
63380,214966,38610,59
63381,214969,68533,29
63382,214971,80637,29
63383,214972,14397,16
63384,214974,52979,27
63385,214978,67268,29
63386,214983,95231,10
63387,214984,5466,28
63388,214991,69343,22
63389,214993,88756,34
63390,214995,8663,28
63391,215007,42108,46
63392,215008,82505,10
63393,215011,49378,17
63394,215012,41109,48
63395,215016,8673,10
63396,215022,112318,16
63397,215025,10519,53
63398,215031,109984,20
63399,215035,623,29
63400,215038,16359,23
63401,215041,102491,15
63402,215045,84223,29
63403,215049,17655,46
63404,215053,97197,47
63405,215058,40452,29
63406,215059,30768,47
63407,215063,76894,29
63408,215070,63667,23
63409,215072,49816,53
63410,215074,16597,5
63411,215079,84147,38
63412,215082,34447,29
63413,215084,94063,24
63414,215088,57616,29
63415,215090,1050,20
63416,215091,61429,48
63417,215092,70844,49
63418,215099,38929,28
63419,215103,78348,23
63420,215104,83512,10
63421,215105,15469,34
63422,215106,104658,29
63423,215107,93327,29
63424,215108,7793,52
63425,215109,23177,29
63426,215113,31936,27
63427,215119,62959,52
63428,215121,56256,39
63429,215122,85261,29
63430,215124,76715,29
63431,215147,99881,29
63432,215149,7974,16
63433,215154,87490,29
63434,215156,4877,46
63435,215158,10252,29
63436,215159,15531,34
63437,215160,95282,29
63438,215161,61686,29
63439,215163,104504,16
63440,215168,14765,68
63441,215171,104254,46
63442,215172,82145,53
63443,215173,22855,48
63444,215175,2807,15
63445,215180,49972,29
63446,215182,58946,51
63447,215191,73170,29
63448,215192,19571,27
63449,215194,27054,22
63450,215195,60673,29
63451,215197,75055,24
63452,215202,109432,29
63453,215211,38193,49
63454,215212,18039,29
63455,215213,70998,29
63456,215224,112620,29
63457,215225,41786,28
63458,215226,7741,48
63459,215232,64445,53
63460,215236,10783,50
63461,215238,51643,29
63462,215241,83079,29
63463,215248,53086,27
63464,215249,40453,48
63465,215254,71805,29
63466,215256,5301,9
63467,215264,33981,34
63468,215266,5158,22
63469,215268,27506,53
63470,215269,100557,24
63471,215272,90170,29
63472,215280,13204,60
63473,215281,61349,29
63474,215283,33369,60
63475,215285,32125,29
63476,215289,42987,15
63477,215292,6061,29
63478,215298,49040,29
63479,215300,110692,60
63480,215306,101296,29
63481,215311,80811,22
63482,215313,73035,50
63483,215316,10714,49
63484,215317,64650,48
63485,215318,22904,29
63486,215320,71668,40
63487,215323,75399,9
63488,215330,38037,29
63489,215332,112204,48
63490,215334,12275,16
63491,215338,91690,10
63492,215342,28985,38
63493,215343,43127,50
63494,215346,93554,24
63495,215347,84238,34
63496,215348,2440,43
63497,215350,72053,25
63498,215351,107818,37
63499,215353,85920,22
63500,215357,101341,29
63501,215362,47310,10
63502,215366,112434,29
63503,215370,68184,68
63504,215372,57136,49
63505,215376,90297,48
63506,215378,69470,65
63507,215380,11688,10
63508,215382,71529,28
63509,215384,57692,29
63510,215386,17862,22
63511,215393,80519,5
63512,215396,1893,16
63513,215400,9395,22
63514,215403,100726,49
63515,215404,91786,66
63516,215407,108399,61
63517,215409,49619,48
63518,215411,99551,49
63519,215414,6319,53
63520,215415,15658,29
63521,215420,55226,50
63522,215424,68672,23
63523,215426,1426,26
63524,215429,1437,19
63525,215430,24631,29
63526,215434,4731,53
63527,215437,14309,16
63528,215439,82402,29
63529,215440,72405,59
63530,215447,103561,48
63531,215455,1299,59
63532,215457,74034,51
63533,215460,67021,59
63534,215463,92854,29
63535,215465,70472,29
63536,215466,44928,23
63537,215469,53411,60
63538,215472,112324,16
63539,215475,16510,16
63540,215477,24854,50
63541,215482,11989,17
63542,215484,97669,34
63543,215485,62191,48
63544,215486,105320,61
63545,215489,21102,50
63546,215491,101323,38
63547,215493,54850,41
63548,215495,54660,46
63549,215497,39040,29
63550,215498,101332,72
63551,215500,73056,34
63552,215509,35676,29
63553,215519,67801,65
63554,215525,23294,34
63555,215530,36056,29
63556,215531,26035,19
63557,215536,655,29
63558,215541,25919,53
63559,215561,101516,25
63560,215564,2857,47
63561,215567,77457,68
63562,215578,19310,49
63563,215579,25236,47
63564,215581,88254,47
63565,215597,25540,29
63566,215606,69815,23
63567,215608,44241,29
63568,215622,92840,49
63569,215630,41691,28
63570,215632,76797,29
63571,215633,15611,29
63572,215638,71210,29
63573,215641,63932,70
63574,215642,43492,29
63575,215645,57135,61
63576,215647,70398,47
63577,215648,95901,29
63578,215653,45229,48
63579,215655,62044,50
63580,215656,59625,46
63581,215657,17041,52
63582,215658,55706,29
63583,215659,17799,34
63584,215660,67746,25
63585,215663,109264,29
63586,215666,51129,29
63587,215670,27443,19
63588,215674,58334,47
63589,215676,101891,53
63590,215679,21872,27
63591,215682,33629,29
63592,215687,23254,15
63593,215688,98906,34
63594,215692,47629,29
63595,215693,82025,29
63596,215698,85729,47
63597,215699,71817,29
63598,215702,111555,22
63599,215704,53558,47
63600,215706,35482,22
63601,215709,7261,39
63602,215713,47288,47
63603,215717,72453,23
63604,215724,23754,9
63605,215728,9593,2
63606,215730,9999,15
63607,215731,93327,29
63608,215733,81755,29
63609,215735,63191,38
63610,215739,42617,2
63611,215741,41330,6
63612,215743,32800,72
63613,215744,100396,29
63614,215745,27555,2
63615,215749,12008,29
63616,215750,91273,29
63617,215757,47120,29
63618,215762,27226,10
63619,215764,48219,17
63620,215765,8687,16
63621,215769,43416,15
63622,215773,90451,47
63623,215775,12557,10
63624,215777,3620,48
63625,215780,89577,28
63626,215781,88796,41
63627,215789,10709,29
63628,215790,29985,60
63629,215797,650,29
63630,215800,53742,49
63631,215801,76367,18
63632,215802,93765,29
63633,215810,1140,51
63634,215815,45216,59
63635,215817,108348,29
63636,215819,72790,29
63637,215830,106332,47
63638,215841,30203,48
63639,215846,34917,34
63640,215850,50366,29
63641,215854,53470,46
63642,215855,38748,52
63643,215859,99919,52
63644,215860,55781,48
63645,215864,78968,29
63646,215870,103807,29
63647,215871,1272,48
63648,215873,22661,29
63649,215874,34887,29
63650,215875,53320,29
63651,215878,49059,52
63652,215879,66618,29
63653,215884,48948,29
63654,215891,20368,68
63655,215899,71313,23
63656,215900,9045,22
63657,215901,20199,26
63658,215902,53107,15
63659,215905,86063,29
63660,215906,72659,53
63661,215907,41467,27
63662,215913,76250,29
63663,215914,84134,37
63664,215915,74407,22
63665,215916,66617,29
63666,215918,89191,29
63667,215920,67582,19
63668,215923,60443,52
63669,215924,86738,29
63670,215925,67158,53
63671,215927,98385,23
63672,215930,33787,46
63673,215941,84893,15
63674,215944,24378,47
63675,215957,36036,50
63676,215967,14290,29
63677,215968,47750,47
63678,215969,102319,24
63679,215971,96182,29
63680,215973,99122,34
63681,215976,69487,70
63682,215978,110492,50
63683,215981,85397,16
63684,215982,108442,29
63685,215984,78279,47
63686,215985,27088,48
63687,215988,80221,49
63688,215989,57008,34
63689,215990,27936,20
63690,215991,20782,46
63691,215994,61396,29
63692,215995,814,29
63693,216000,111552,48
63694,216001,18921,18
63695,216002,55159,53
63696,216003,94087,15
63697,216004,74283,37
63698,216007,66290,29
63699,216013,28362,38
63700,216021,14134,29
63701,216023,24156,43
63702,216029,34155,29
63703,216034,99390,50
63704,216035,52880,66
63705,216037,14334,28
63706,216038,22442,19
63707,216040,48285,49
63708,216046,73304,29
63709,216047,46246,29
63710,216051,81553,29
63711,216057,20161,29
63712,216058,7440,16
63713,216059,4068,22
63714,216061,5867,10
63715,216062,103268,29
63716,216063,95649,25
63717,216067,98363,49
63718,216070,7976,51
63719,216072,77392,16
63720,216077,79277,50
63721,216081,88780,23
63722,216084,76430,29
63723,216088,71736,29
63724,216097,16711,22
63725,216099,39936,22
63726,216101,17567,10
63727,216109,55192,29
63728,216112,6734,29
63729,216113,45221,15
63730,216119,1421,23
63731,216127,91449,25
63732,216130,56661,8
63733,216131,44961,16
63734,216132,57111,37
63735,216135,7123,29
63736,216138,18256,61
63737,216143,44610,59
63738,216144,91726,53
63739,216154,90227,37
63740,216155,63994,16
63741,216164,66584,29
63742,216168,99749,29
63743,216169,102641,53
63744,216181,62839,17
63745,216188,1801,29
63746,216194,77676,15
63747,216198,810,29
63748,216199,64308,50
63749,216200,73158,9
63750,216212,62508,29
63751,216216,108738,29
63752,216218,88434,68
63753,216223,22331,29
63754,216225,59980,50
63755,216229,18236,27
63756,216231,8269,29
63757,216235,98101,29
63758,216240,81421,47
63759,216247,52567,39
63760,216248,43989,29
63761,216249,78053,49
63762,216251,51428,23
63763,216260,82130,29
63764,216261,97005,29
63765,216263,7658,15
63766,216272,27486,29
63767,216274,55878,17
63768,216280,22455,37
63769,216282,64081,24
63770,216292,73619,29
63771,216304,48801,28
63772,216308,67161,29
63773,216311,91155,59
63774,216312,49418,10
63775,216313,106054,23
63776,216314,1167,25
63777,216315,58703,68
63778,216319,25823,34
63779,216320,92544,23
63780,216322,36598,29
63781,216323,81231,29
63782,216326,12237,29
63783,216327,77263,21
63784,216334,34339,7
63785,216339,65360,34
63786,216341,77222,53
63787,216352,102006,29
63788,216353,62482,27
63789,216355,12180,23
63790,216357,103305,27
63791,216358,16112,47
63792,216364,9847,29
63793,216369,91345,29
63794,216372,99396,43
63795,216373,104355,28
63796,216382,87127,59
63797,216384,29455,47
63798,216393,56133,49
63799,216395,13718,59
63800,216397,66494,18
63801,216406,79436,22
63802,216408,13962,29
63803,216410,96595,29
63804,216412,97515,26
63805,216414,30104,29
63806,216417,5200,49
63807,216421,17747,48
63808,216425,48624,22
63809,216427,65794,29
63810,216429,52557,29
63811,216435,29558,23
63812,216437,102770,27
63813,216439,1742,29
63814,216448,104655,29
63815,216451,85127,39
63816,216460,81187,43
63817,216462,40356,51
63818,216463,76436,29
63819,216467,76963,16
63820,216468,107105,16
63821,216471,111279,48
63822,216473,6747,29
63823,216475,81666,29
63824,216482,90899,29
63825,216487,14462,50
63826,216493,90031,19
63827,216494,73244,34
63828,216500,37799,29
63829,216507,49704,23
63830,216516,31504,16
63831,216517,60918,47
63832,216519,69177,29
63833,216520,20501,16
63834,216521,82585,50
63835,216522,44352,29
63836,216523,99931,29
63837,216526,102041,47
63838,216528,29703,29
63839,216535,5447,29
63840,216536,111433,50
63841,216537,109119,6
63842,216538,44859,29
63843,216541,32711,60
63844,216544,31401,29
63845,216550,4060,34
63846,216552,48626,28
63847,216554,1195,2
63848,216556,110035,52
63849,216557,94908,48
63850,216560,13953,34
63851,216561,47413,50
63852,216562,68789,19
63853,216563,11298,63
63854,216564,48677,22
63855,216571,42561,66
63856,216577,3730,29
63857,216579,58091,21
63858,216580,30963,29
63859,216583,15069,34
63860,216584,47162,53
63861,216586,52451,61
63862,216588,32056,26
63863,216589,104164,29
63864,216590,86988,48
63865,216597,97613,34
63866,216600,85132,22
63867,216601,10356,29
63868,216604,84177,29
63869,216610,64219,9
63870,216614,80954,53
63871,216618,48771,29
63872,216619,97613,68
63873,216621,8503,48
63874,216630,87185,29
63875,216631,15289,62
63876,216639,87948,68
63877,216644,74469,41
63878,216646,37128,34
63879,216647,64620,29
63880,216652,91852,19
63881,216654,108521,16
63882,216658,27046,16
63883,216659,74410,10
63884,216660,85111,15
63885,216661,96490,29
63886,216664,110376,10
63887,216665,91107,9
63888,216672,28428,15
63889,216682,60304,70
63890,216685,59245,62
63891,216688,26623,17
63892,216689,23961,19
63893,216697,59596,29
63894,216698,108228,29
63895,216701,27664,29
63896,216702,47703,37
63897,216704,37982,49
63898,216711,41038,41
63899,216714,89310,23
63900,216719,44701,29
63901,216728,6785,29
63902,216731,91328,26
63903,216735,45009,23
63904,216739,39100,28
63905,216740,22744,10
63906,216745,6209,50
63907,216746,24836,50
63908,216747,3152,29
63909,216750,81611,29
63910,216754,68070,22
63911,216757,16703,29
63912,216761,98518,29
63913,216764,57674,46
63914,216766,59905,38
63915,216767,27766,48
63916,216769,37426,29
63917,216771,24049,29
63918,216774,32291,47
63919,216777,66357,29
63920,216781,59005,19
63921,216783,110412,34
63922,216787,67942,48
63923,216789,32217,52
63924,216791,81050,51
63925,216796,10616,49
63926,216799,58730,6
63927,216802,108617,47
63928,216806,31810,20
63929,216807,12180,52
63930,216815,1719,17
63931,216819,51532,10
63932,216821,53692,52
63933,216822,86852,29
63934,216823,24430,16
63935,216844,36781,47
63936,216846,18544,17
63937,216849,15441,29
63938,216855,39877,52
63939,216857,105842,20
63940,216864,17312,29
63941,216871,7525,22
63942,216873,53680,29
63943,216874,88201,51
63944,216881,37567,22
63945,216883,18543,22
63946,216887,73037,8
63947,216894,56929,34
63948,216898,9694,48
63949,216909,34461,29
63950,216911,62795,29
63951,216912,100402,47
63952,216913,78124,29
63953,216916,25100,25
63954,216917,30665,49
63955,216920,85223,48
63956,216923,53234,46
63957,216929,92603,23
63958,216930,38729,48
63959,216935,85094,21
63960,216939,103683,29
63961,216943,38636,28
63962,216946,57697,34
63963,216948,84515,68
63964,216951,19792,22
63965,216955,72207,37
63966,216957,8867,25
63967,216963,72212,29
63968,216966,43172,28
63969,216967,6697,43
63970,216972,56402,15
63971,216973,12439,26
63972,216977,93969,23
63973,216978,72042,22
63974,216982,85598,18
63975,216983,33183,15
63976,216985,48710,19
63977,216988,43654,53
63978,216995,108709,23
63979,216996,76447,50
63980,216997,107815,46
63981,217002,9104,29
63982,217006,50328,25
63983,217014,5400,29
63984,217016,104589,16
63985,217017,25297,37
63986,217021,620,15
63987,217023,11021,29
63988,217027,103530,26
63989,217030,25774,25
63990,217036,99806,39
63991,217044,62603,17
63992,217049,47543,18
63993,217052,75145,23
63994,217053,92426,29
63995,217057,48652,48
63996,217062,100101,27
63997,217064,52002,49
63998,217066,108081,29
63999,217068,44565,15
64000,217069,22581,48
64001,217074,72529,29
64002,217078,22404,16
64003,217082,76327,29
64004,217084,70271,7
64005,217086,81620,23
64006,217088,2855,34
64007,217089,52388,5
64008,217092,36332,29
64009,217103,16174,48
64010,217104,14616,53
64011,217107,46887,48
64012,217112,57884,29
64013,217114,21960,29
64014,217117,103176,16
64015,217120,7862,29
64016,217122,78660,25
64017,217124,82354,39
64018,217131,91882,48
64019,217138,39683,29
64020,217139,7140,29
64021,217142,42268,48
64022,217143,53747,26
64023,217148,73375,29
64024,217149,19828,29
64025,217156,92389,29
64026,217159,10848,50
64027,217165,110823,22
64028,217169,106831,29
64029,217171,102654,51
64030,217173,54567,49
64031,217174,104108,22
64032,217177,19715,29
64033,217178,100770,48
64034,217181,111020,59
64035,217191,65049,10
64036,217192,80719,18
64037,217195,68861,52
64038,217197,94069,16
64039,217200,61970,53
64040,217204,98436,48
64041,217212,22353,26
64042,217217,7101,51
64043,217218,87109,27
64044,217219,81366,25
64045,217220,40119,47
64046,217221,107968,20
64047,217224,74018,49
64048,217225,66990,47
64049,217228,30549,71
64050,217229,78642,48
64051,217231,112136,7
64052,217235,103474,39
64053,217245,110903,16
64054,217247,42636,20
64055,217261,32894,62
64056,217278,45199,29
64057,217285,1241,62
64058,217288,67325,24
64059,217292,45136,15
64060,217295,52211,29
64061,217300,9215,38
64062,217306,89212,49
64063,217308,38096,29
64064,217312,94397,50
64065,217314,87034,53
64066,217317,24405,22
64067,217320,110405,53
64068,217322,75813,59
64069,217323,18246,49
64070,217335,81104,27
64071,217338,72458,29
64072,217339,63107,27
64073,217340,69039,53
64074,217341,73556,29
64075,217344,62483,16
64076,217347,81919,29
64077,217349,42195,16
64078,217350,43371,29
64079,217358,18311,22
64080,217363,95135,34
64081,217364,39602,16
64082,217367,46849,10
64083,217370,59252,20
64084,217379,99234,29
64085,217381,8050,53
64086,217386,14733,15
64087,217387,64225,51
64088,217388,26428,29
64089,217392,79374,29
64090,217393,3058,48
64091,217396,43804,22
64092,217397,32013,47
64093,217398,39971,15
64094,217400,99412,68
64095,217401,102943,29
64096,217408,5221,34
64097,217409,72153,25
64098,217412,46072,72
64099,217416,22824,47
64100,217418,56104,29
64101,217425,56436,29
64102,217434,38375,68
64103,217435,25782,10
64104,217438,24574,29
64105,217441,10461,29
64106,217442,49381,29
64107,217447,100363,29
64108,217448,55711,8
64109,217455,90844,29
64110,217473,29404,46
64111,217476,7461,25
64112,217486,28185,34
64113,217487,47977,26
64114,217489,106802,29
64115,217490,11443,29
64116,217496,102188,10
64117,217500,31967,34
64118,217503,81878,10
64119,217505,2609,53
64120,217512,72766,25
64121,217513,50012,18
64122,217515,109475,20
64123,217517,11687,53
64124,217518,15380,29
64125,217519,109480,40
64126,217523,16215,29
64127,217524,18656,20
64128,217531,97653,17
64129,217533,7137,66
64130,217534,74374,29
64131,217536,110289,29
64132,217541,15560,29
64133,217546,25593,19
64134,217547,58545,29
64135,217549,72600,53
64136,217550,67933,16
64137,217552,29112,72
64138,217554,86394,29
64139,217555,107156,28
64140,217556,49200,46
64141,217558,54855,29
64142,217568,94673,29
64143,217573,83365,23
64144,217576,30386,53
64145,217580,41532,29
64146,217583,3783,37
64147,217590,23494,29
64148,217594,73897,15
64149,217597,40661,47
64150,217598,39430,29
64151,217605,31453,47
64152,217607,45964,29
64153,217610,74452,10
64154,217616,12978,29
64155,217617,80968,53
64156,217631,25438,50
64157,217632,8809,49
64158,217640,12037,29
64159,217642,76992,29
64160,217645,80011,16
64161,217646,34908,60
64162,217649,16725,29
64163,217651,109571,49
64164,217659,93636,48
64165,217660,39150,15
64166,217661,65636,53
64167,217662,96062,59
64168,217665,44554,29
64169,217667,88755,47
64170,217671,41327,23
64171,217681,107988,49
64172,217684,53538,10
64173,217686,63048,38
64174,217687,31568,28
64175,217688,80146,29
64176,217694,66426,29
64177,217697,71235,10
64178,217707,66110,29
64179,217710,24160,19
64180,217711,85281,15
64181,217718,81212,16
64182,217721,70399,29
64183,217722,8853,10
64184,217724,11162,23
64185,217725,43712,34
64186,217726,28552,49
64187,217728,90076,70
64188,217738,918,26
64189,217742,31048,29
64190,217745,18843,23
64191,217747,40757,38
64192,217748,66183,29
64193,217755,68341,29
64194,217757,34250,22
64195,217758,87435,49
64196,217761,75874,50
64197,217765,57215,28
64198,217771,16943,29
64199,217778,94892,29
64200,217789,39365,29
64201,217791,107577,29
64202,217792,11224,16
64203,217794,7457,9
64204,217801,57892,29
64205,217806,75863,29
64206,217812,77210,59
64207,217815,41379,23
64208,217819,47707,16
64209,217821,27380,22
64210,217822,61638,17
64211,217826,93513,17
64212,217828,111224,29
64213,217834,27149,29
64214,217837,2828,16
64215,217843,33897,29
64216,217847,98244,53
64217,217848,17987,29
64218,217850,90257,25
64219,217851,84362,29
64220,217855,99387,53
64221,217857,80153,29
64222,217861,89578,34
64223,217864,60654,29
64224,217865,24432,10
64225,217870,84967,49
64226,217871,106088,23
64227,217872,30884,29
64228,217874,57508,16
64229,217880,85156,29
64230,217881,38920,23
64231,217882,36457,46
64232,217887,13774,16
64233,217892,49350,28
64234,217902,107150,19
64235,217903,42377,10
64236,217905,15602,29
64237,217909,4712,16
64238,217911,10619,19
64239,217915,106464,24
64240,217916,71161,48
64242,217923,10271,29
64243,217926,93998,47
64244,217927,107789,53
64245,217928,72804,29
64246,217930,45299,29
64247,217931,30138,47
64248,217938,28608,68
64249,217943,13790,46
64250,217944,25547,65
64251,217946,46257,10
64252,217947,87760,19
64253,217948,3023,29
64254,217949,46226,50
64255,217953,109273,9
64256,217959,9455,48
64257,217966,56701,34
64258,217972,86439,29
64259,217975,51924,49
64260,217984,49838,21
64261,217986,6461,29
64262,217999,37074,17
64263,218000,111706,15
64264,218001,46579,29
64265,218004,102072,29
64266,218009,43895,50
64267,218010,109164,29
64268,218016,85859,29
64269,218017,91498,49
64270,218020,33256,29
64271,218023,30506,48
64272,218025,71210,68
64273,218030,44650,29
64274,218034,14870,22
64275,218035,8299,22
64276,218040,109487,50
64277,218043,101594,59
64278,218046,35195,29
64279,218048,58573,50
64280,218051,35739,28
64281,218057,77233,29
64282,218063,8434,23
64283,218072,59486,48
64284,218075,95657,23
64285,218084,103505,9
64286,218086,79484,24
64287,218092,56705,29
64288,218093,34939,29
64289,218094,36339,29
64290,218099,87084,22
64291,218109,67315,7
64292,218111,48782,34
64293,218112,81122,26
64294,218115,45757,47
64295,218117,99252,9
64296,218119,83251,47
64297,218124,72068,23
64298,218125,77573,34
64299,218126,62898,34
64300,218127,35832,29
64301,218129,33011,23
64302,218133,112083,63
64303,218134,111198,22
64304,218135,102208,29
64305,218138,62181,27
64306,218140,18648,29
64307,218143,51218,29
64308,218146,22579,29
64309,218148,39777,15
64310,218158,9128,50
64311,218166,36374,26
64312,218169,110758,24
64313,218170,71389,29
64314,218172,34435,53
64315,218175,108885,10
64316,218179,97081,29
64317,218183,103181,29
64318,218186,71729,19
64319,218192,45414,70
64320,218194,25314,29
64321,218198,68963,24
64322,218204,19412,34
64323,218208,30320,15
64324,218210,31982,23
64325,218214,30024,29
64326,218219,104629,40
64327,218226,30922,46
64328,218231,41667,17
64329,218236,63465,27
64330,218238,104279,29
64331,218239,4322,22
64332,218241,106100,10
64333,218243,65769,19
64334,218245,98217,10
64335,218258,44511,25
64336,218260,54226,16
64337,218262,71187,29
64338,218274,108509,15
64339,218276,45829,29
64340,218281,52940,10
64341,218282,33397,49
64342,218290,101523,29
64343,218292,24730,49
64344,218298,51126,62
64345,218306,41207,10
64346,218307,17623,15
64347,218308,85315,68
64348,218326,56021,29
64349,218328,60631,37
64350,218329,92721,21
64351,218337,103224,21
64352,218339,5091,60
64353,218340,46235,34
64354,218342,79851,68
64355,218344,81864,29
64356,218348,1052,29
64357,218352,29838,49
64358,218358,9291,28
64359,218361,57208,49
64360,218367,104969,29
64361,218374,18110,29
64362,218378,14292,48
64363,218384,63262,49
64364,218385,34125,29
64365,218386,55213,28
64366,218389,75965,48
64367,218392,61797,46
64368,218398,70981,52
64369,218400,34434,5
64370,218402,61553,48
64371,218405,25351,17
64372,218408,62251,52
64373,218411,26148,29
64374,218416,2432,29
64375,218418,18590,53
64376,218421,109228,10
64377,218426,37719,29
64378,218429,45755,51
64379,218431,41179,29
64380,218437,223,29
64381,218438,23363,52
64382,218439,53196,41
64383,218440,39880,18
64384,218443,100216,48
64385,218448,101348,18
64386,218456,38459,50
64387,218461,57458,24
64388,218462,3807,62
64389,218465,86346,47
64390,218467,32780,19
64391,218472,69090,28
64392,218474,16179,29
64393,218475,106420,15
64394,218476,49304,34
64395,218479,59231,21
64396,218482,26368,19
64397,218490,4942,17
64398,218493,46500,29
64399,218494,11661,16
64400,218497,70058,15
64401,218498,53613,15
64402,218499,86782,20
64403,218500,74144,19
64404,218502,68121,47
64405,218510,93481,29
64406,218513,43697,15
64407,218514,87794,63
64408,218523,64457,37
64409,218532,81269,28
64410,218539,96998,8
64411,218540,86349,29
64412,218546,107907,17
64413,218548,37709,10
64414,218550,8273,16
64415,218555,73031,70
64416,218559,112100,22
64417,218564,10214,29
64418,218566,25168,24
64419,218572,97875,29
64420,218573,8412,29
64421,218576,92233,19
64422,218578,83702,61
64423,218587,30250,34
64424,218588,107159,22
64425,218589,33055,19
64426,218590,72298,29
